id,emotion
1032209,negative
1032207,negative
1032204,neutral
1032193,negative
1032188,positive
1032186,neutral
1032185,negative
1032181,negative
1032178,negative
1032175,positive
1032173,neutral
1032171,neutral
1032168,negative
1032166,negative
1032165,positive
1032163,negative
1032160,neutral
1032159,negative
1032158,negative
1032155,neutral
1032154,negative
1032151,neutral
1032148,neutral
1032130,positive
1032129,negative
1032126,negative
1032123,negative
1032121,negative
1032119,negative
1032118,neutral
1032114,negative
1032112,neutral
1032109,neutral
1032107,negative
1032105,neutral
1032103,negative
1032096,negative
1032094,neutral
1032093,neutral
1032092,neutral
1032090,negative
1032089,neutral
1032087,positive
1032084,positive
1032077,neutral
1032075,negative
1032073,neutral
1032069,neutral
1032066,negative
1032064,negative
1032062,neutral
1032055,neutral
1032053,negative
1032050,neutral
1032048,neutral
1032045,negative
1032042,neutral
1032041,positive
1032036,neutral
1032033,negative
1032032,neutral
1032030,negative
1032028,negative
1032024,negative
1032020,neutral
1032016,neutral
1032009,negative
1032007,negative
1032003,neutral
1031999,neutral
1031984,positive
1031983,negative
1031981,negative
1031979,neutral
1031973,negative
1031970,negative
1031968,negative
1031966,neutral
1031962,positive
1031957,negative
1031955,negative
1031951,neutral
1031942,neutral
1031941,neutral
1031936,neutral
1031931,negative
1031929,neutral
1031927,negative
1031926,negative
1031924,negative
1031923,negative
1031920,negative
1031917,neutral
1031914,negative
1031913,neutral
1031909,neutral
1031907,negative
1031905,neutral
1031904,negative
1031903,negative
1031900,negative
1031898,negative
1031895,negative
1031892,negative
1031891,negative
1031888,negative
1031887,negative
1031884,positive
1031883,positive
1031882,neutral
1031880,negative
1031878,neutral
1031877,neutral
1031875,neutral
1031872,positive
1031871,negative
1031870,positive
1031866,neutral
1031864,negative
1031848,negative
1031847,positive
1031844,positive
1031842,neutral
1031839,negative
1031836,negative
1031831,negative
1031829,neutral
1031827,positive
1031821,negative
1031818,negative
1031816,negative
1031815,negative
1031811,neutral
1031808,negative
1031804,neutral
1031803,positive
1031801,neutral
1031799,neutral
1031798,negative
1031794,neutral
1031791,positive
1031788,negative
1031784,negative
1031783,neutral
1031782,negative
1031779,negative
1031777,negative
1031775,positive
1031771,neutral
1031768,neutral
1031767,negative
1031762,negative
1031758,neutral
1031754,neutral
1031753,negative
1031751,negative
1031750,negative
1031748,negative
1031745,negative
1031742,negative
1031737,positive
1031735,neutral
1031732,neutral
1031730,negative
1031729,negative
1031725,positive
1031723,neutral
1031709,negative
1031708,positive
1031706,negative
1031703,negative
1031701,negative
1031699,negative
1031697,negative
1031694,negative
1031693,positive
1031692,negative
1031683,negative
1031682,positive
1031678,negative
1031677,negative
1031675,neutral
1031674,neutral
1031672,negative
1031669,negative
1031666,negative
1031665,positive
1031663,neutral
1031662,negative
1031658,neutral
1031657,negative
1031655,neutral
1031652,neutral
1031649,neutral
1031648,positive
1031646,negative
1031644,neutral
1031643,negative
1031641,negative
1031638,positive
1031635,neutral
1031634,positive
1031632,negative
1031630,neutral
1031627,neutral
1031626,negative
1031624,neutral
1031622,negative
1031620,negative
1031618,negative
1031614,negative
1031608,negative
1031605,negative
1031586,positive
1031585,neutral
1031583,neutral
1031582,negative
1031581,negative
1031578,positive
1031575,neutral
1031573,negative
1031570,neutral
1031564,negative
1031563,neutral
1031561,positive
1031560,negative
1031558,negative
1031556,neutral
1031555,negative
1031554,neutral
1031551,negative
1031550,neutral
1031547,positive
1031545,neutral
1031543,neutral
1031541,negative
1031539,negative
1031538,negative
1031534,negative
1031533,positive
1031530,negative
1031528,negative
1031525,positive
1031522,negative
1031519,negative
1031517,neutral
1031516,neutral
1031508,neutral
1031506,negative
1031502,neutral
1031498,neutral
1031493,negative
1031491,negative
1031485,neutral
1031483,negative
1031481,positive
1031476,neutral
1031474,neutral
1031471,positive
1031466,neutral
1031465,negative
1031464,negative
1031462,negative
1031446,negative
1031445,negative
1031441,negative
1031437,neutral
1031433,positive
1031431,negative
1031430,negative
1031427,negative
1031426,neutral
1031419,neutral
1031415,negative
1031412,neutral
1031409,positive
1031405,neutral
1031403,neutral
1031402,neutral
1031401,negative
1031397,negative
1031394,negative
1031389,negative
1031385,neutral
1031383,neutral
1031378,negative
1031371,neutral
1031369,neutral
1031364,negative
1031361,negative
1031359,negative
1031358,negative
1031356,neutral
1031353,negative
1031351,negative
1031346,positive
1031345,positive
1031339,negative
1031335,neutral
1031332,neutral
1031331,neutral
1031329,negative
1031325,negative
1031324,negative
1031322,negative
1031320,negative
1031318,negative
1031315,negative
1031312,negative
1031309,negative
1031306,neutral
1031290,negative
1031286,negative
1031283,negative
1031279,negative
1031277,positive
1031274,negative
1031273,neutral
1031268,neutral
1031264,positive
1031260,neutral
1031256,neutral
1031253,negative
1031251,negative
1031245,negative
1031240,negative
1031238,neutral
1031237,neutral
1031233,neutral
1031232,negative
1031229,neutral
1031227,negative
1031226,neutral
1031225,negative
1031221,neutral
1031218,neutral
1031212,neutral
1031211,negative
1031209,neutral
1031205,positive
1031202,negative
1031200,negative
1031199,neutral
1031197,negative
1031193,negative
1031191,neutral
1031188,positive
1031182,negative
1031181,positive
1031179,neutral
1031176,neutral
1031174,negative
1031169,neutral
1031167,neutral
1031164,positive
1031160,neutral
1031157,positive
1031152,neutral
1031149,neutral
1031132,negative
1031130,negative
1031129,neutral
1031126,negative
1031125,negative
1031124,neutral
1031121,neutral
1031119,positive
1031118,negative
1031114,negative
1031113,positive
1031111,positive
1031110,negative
1031106,neutral
1031102,negative
1031100,neutral
1031098,negative
1031095,neutral
1031094,negative
1031092,neutral
1031091,negative
1031090,neutral
1031086,neutral
1031084,positive
1031082,negative
1031077,positive
1031075,neutral
1031070,negative
1031064,negative
1031061,neutral
1031058,negative
1031056,neutral
1031052,neutral
1031048,neutral
1031044,negative
1031042,negative
1031040,negative
1031036,negative
1031035,neutral
1031034,positive
1031028,negative
1031025,neutral
1031022,negative
1031018,neutral
1031016,negative
1031012,neutral
1031010,neutral
1030990,negative
1030988,negative
1030984,neutral
1030982,negative
1030980,neutral
1030973,neutral
1030972,neutral
1030971,negative
1030969,neutral
1030966,neutral
1030960,negative
1030959,negative
1030957,neutral
1030955,neutral
1030954,negative
1030951,neutral
1030949,negative
1030947,neutral
1030945,negative
1030943,positive
1030939,negative
1030935,negative
1030929,negative
1030927,neutral
1030925,negative
1030923,negative
1030921,neutral
1030919,positive
1030915,neutral
1030914,neutral
1030910,neutral
1030908,neutral
1030904,negative
1030901,negative
1030896,negative
1030893,neutral
1030889,neutral
1030888,negative
1030886,positive
1030881,positive
1030879,neutral
1030876,negative
1030873,neutral
1030871,positive
1030867,negative
1030865,negative
1030864,positive
1030862,negative
1030847,neutral
1030844,positive
1030842,neutral
1030839,negative
1030834,neutral
1030833,positive
1030830,positive
1030829,neutral
1030825,positive
1030820,positive
1030816,neutral
1030814,negative
1030812,neutral
1030807,positive
1030806,neutral
1030805,negative
1030800,neutral
1030796,positive
1030794,positive
1030792,negative
1030789,negative
1030787,negative
1030784,negative
1030783,neutral
1030781,neutral
1030780,neutral
1030777,neutral
1030772,negative
1030769,negative
1030767,negative
1030765,neutral
1030763,negative
1030762,negative
1030761,neutral
1030756,neutral
1030754,negative
1030753,neutral
1030751,neutral
1030749,neutral
1030748,negative
1030746,neutral
1030743,negative
1030741,neutral
1030740,negative
1030733,negative
1030730,neutral
1030729,negative
1030728,negative
1030713,neutral
1030712,neutral
1030711,negative
1030709,negative
1030707,negative
1030705,neutral
1030701,neutral
1030697,neutral
1030695,neutral
1030693,negative
1030692,neutral
1030690,negative
1030689,neutral
1030687,neutral
1030684,neutral
1030681,negative
1030679,neutral
1030677,neutral
1030674,negative
1030672,positive
1030669,negative
1030666,neutral
1030665,positive
1030660,neutral
1030659,positive
1030658,neutral
1030656,negative
1030651,negative
1030648,neutral
1030646,negative
1030641,negative
1030639,neutral
1030633,neutral
1030627,neutral
1030625,neutral
1030622,neutral
1030617,neutral
1030615,negative
1030614,negative
1030612,negative
1030608,neutral
1030603,negative
1030601,negative
1030597,negative
1030593,neutral
1030590,negative
1030587,positive
1030586,negative
1030568,negative
1030567,neutral
1030565,neutral
1030561,negative
1030559,negative
1030558,neutral
1030556,negative
1030547,positive
1030540,neutral
1030536,negative
1030531,positive
1030528,negative
1030525,positive
1030522,positive
1030519,neutral
1030516,neutral
1030513,neutral
1030511,neutral
1030508,negative
1030506,neutral
1030505,negative
1030501,neutral
1030499,negative
1030497,neutral
1030492,positive
1030490,neutral
1030487,positive
1030482,negative
1030478,neutral
1030477,neutral
1030475,negative
1030473,neutral
1030470,negative
1030469,negative
1030464,neutral
1030461,neutral
1030458,neutral
1030454,neutral
1030452,negative
1030451,negative
1030448,negative
1030446,negative
1030440,negative
1030439,neutral
1030435,positive
1030432,neutral
1030428,neutral
1030426,negative
1030415,neutral
1030412,positive
1030408,neutral
1030406,negative
1030403,neutral
1030401,positive
1030399,negative
1030394,positive
1030393,neutral
1030387,negative
1030384,neutral
1030380,neutral
1030379,neutral
1030377,positive
1030376,positive
1030374,negative
1030371,negative
1030370,negative
1030363,neutral
1030361,neutral
1030354,neutral
1030351,negative
1030348,positive
1030345,neutral
1030343,negative
1030340,neutral
1030339,negative
1030337,neutral
1030335,negative
1030334,neutral
1030331,neutral
1030330,neutral
1030326,negative
1030323,neutral
1030322,negative
1030319,positive
1030318,negative
1030316,negative
1030313,neutral
1030312,negative
1030309,neutral
1030305,negative
1030303,neutral
1030301,neutral
1030298,neutral
1030297,negative
1030296,negative
1030295,neutral
1030280,neutral
1030277,neutral
1030276,negative
1030269,neutral
1030264,negative
1030263,neutral
1030260,negative
1030256,negative
1030251,negative
1030249,positive
1030247,neutral
1030246,positive
1030242,neutral
1030237,negative
1030235,positive
1030230,positive
1030224,neutral
1030220,neutral
1030216,negative
1030212,positive
1030211,negative
1030209,neutral
1030205,negative
1030204,negative
1030199,neutral
1030196,negative
1030195,neutral
1030194,negative
1030191,negative
1030189,neutral
1030187,neutral
1030183,neutral
1030179,neutral
1030178,negative
1030175,negative
1030174,neutral
1030171,negative
1030169,negative
1030165,positive
1030162,negative
1030160,positive
1030153,negative
1030150,neutral
1030146,neutral
1030144,negative
1030143,negative
1030140,neutral
1030126,neutral
1030124,negative
1030123,negative
1030122,positive
1030119,neutral
1030116,negative
1030114,positive
1030108,negative
1030107,neutral
1030104,neutral
1030103,positive
1030099,positive
1030097,negative
1030093,negative
1030091,negative
1030090,neutral
1030088,positive
1030084,negative
1030080,neutral
1030078,neutral
1030076,neutral
1030074,negative
1030073,neutral
1030065,neutral
1030062,neutral
1030061,positive
1030059,positive
1030057,negative
1030052,negative
1030049,negative
1030047,negative
1030046,positive
1030043,neutral
1030041,positive
1030038,negative
1030035,negative
1030032,neutral
1030031,neutral
1030025,neutral
1030020,negative
1030018,neutral
1030016,negative
1030012,negative
1030010,neutral
1030009,negative
1030008,neutral
1030006,negative
1030005,negative
1029990,negative
1029987,neutral
1029985,negative
1029981,neutral
1029980,neutral
1029979,negative
1029977,negative
1029972,neutral
1029971,negative
1029965,neutral
1029962,neutral
1029960,negative
1029957,negative
1029955,positive
1029951,neutral
1029949,neutral
1029945,neutral
1029944,neutral
1029942,neutral
1029940,neutral
1029939,negative
1029937,negative
1029933,negative
1029930,neutral
1029925,negative
1029923,negative
1029922,neutral
1029920,neutral
1029917,positive
1029914,positive
1029911,neutral
1029909,negative
1029905,neutral
1029902,negative
1029898,positive
1029894,negative
1029890,negative
1029888,positive
1029884,neutral
1029881,neutral
1029876,neutral
1029873,positive
1029870,neutral
1029866,neutral
1029863,positive
1029857,negative
1029856,negative
1029842,negative
1029841,negative
1029839,neutral
1029838,negative
1029835,negative
1029830,positive
1029828,negative
1029824,neutral
1029821,positive
1029819,negative
1029814,neutral
1029812,negative
1029811,negative
1029807,negative
1029806,negative
1029805,positive
1029801,neutral
1029800,neutral
1029798,positive
1029796,positive
1029795,negative
1029793,negative
1029792,neutral
1029790,positive
1029786,neutral
1029784,positive
1029779,negative
1029777,neutral
1029774,negative
1029768,negative
1029764,neutral
1029759,negative
1029756,negative
1029754,neutral
1029753,negative
1029748,neutral
1029744,neutral
1029741,positive
1029737,positive
1029736,neutral
1029734,negative
1029730,neutral
1029727,positive
1029725,negative
1029720,negative
1029718,positive
1029716,negative
1029714,negative
1029712,negative
1029694,neutral
1029691,neutral
1029688,negative
1029685,negative
1029681,negative
1029680,negative
1029676,neutral
1029671,neutral
1029669,negative
1029665,negative
1029662,negative
1029658,positive
1029655,positive
1029653,positive
1029652,neutral
1029646,neutral
1029644,neutral
1029642,negative
1029638,positive
1029636,neutral
1029635,neutral
1029633,negative
1029632,neutral
1029629,neutral
1029628,negative
1029625,neutral
1029623,negative
1029620,negative
1029615,negative
1029613,negative
1029610,neutral
1029609,positive
1029607,positive
1029605,neutral
1029602,neutral
1029598,neutral
1029596,neutral
1029594,neutral
1029593,neutral
1029589,neutral
1029587,negative
1029585,positive
1029583,neutral
1029582,neutral
1029579,neutral
1029578,neutral
1029577,negative
1029575,positive
1029565,negative
1029564,neutral
1029562,neutral
1029560,negative
1029558,neutral
1029551,negative
1029550,neutral
1029547,neutral
1029544,neutral
1029542,positive
1029540,neutral
1029538,positive
1029536,neutral
1029533,negative
1029528,negative
1029525,negative
1029524,neutral
1029523,neutral
1029522,neutral
1029521,negative
1029515,neutral
1029514,negative
1029510,negative
1029507,neutral
1029506,negative
1029505,neutral
1029502,negative
1029499,neutral
1029489,negative
1029485,neutral
1029482,neutral
1029476,negative
1029473,negative
1029469,neutral
1029466,negative
1029464,negative
1029462,negative
1029455,neutral
1029454,negative
1029449,neutral
1029443,negative
1029439,negative
1029435,positive
1029431,negative
1029428,negative
1029422,negative
1029420,negative
1029417,negative
1029412,neutral
1029397,negative
1029396,negative
1029394,negative
1029392,neutral
1029391,negative
1029385,negative
1029382,negative
1029380,neutral
1029378,negative
1029372,negative
1029368,neutral
1029367,neutral
1029362,positive
1029361,neutral
1029357,neutral
1029356,neutral
1029355,negative
1029353,neutral
1029351,neutral
1029348,negative
1029346,negative
1029343,neutral
1029339,negative
1029333,positive
1029331,neutral
1029326,negative
1029325,neutral
1029323,neutral
1029319,positive
1029314,positive
1029313,negative
1029311,positive
1029309,positive
1029305,neutral
1029303,negative
1029300,negative
1029297,negative
1029296,positive
1029292,negative
1029291,neutral
1029289,negative
1029285,positive
1029283,neutral
1029276,neutral
1029274,negative
1029271,neutral
1029267,neutral
1029253,neutral
1029252,negative
1029250,negative
1029248,negative
1029247,neutral
1029243,negative
1029242,neutral
1029240,neutral
1029238,negative
1029235,neutral
1029234,neutral
1029229,negative
1029227,neutral
1029225,negative
1029217,negative
1029215,negative
1029211,neutral
1029210,negative
1029207,negative
1029205,negative
1029203,neutral
1029199,negative
1029197,neutral
1029194,neutral
1029191,neutral
1029190,negative
1029185,neutral
1029184,neutral
1029183,neutral
1029181,positive
1029177,positive
1029175,neutral
1029172,negative
1029165,neutral
1029160,negative
1029155,neutral
1029153,negative
1029152,neutral
1029149,negative
1029147,negative
1029145,neutral
1029142,neutral
1029140,neutral
1029137,negative
1029136,neutral
1029134,neutral
1029126,positive
1029123,negative
1029120,negative
1029118,negative
1029115,negative
1029113,positive
1029107,negative
1029105,positive
1029104,positive
1029103,neutral
1029099,neutral
1029098,negative
1029095,neutral
1029091,negative
1029087,negative
1029084,neutral
1029082,neutral
1029080,neutral
1029075,negative
1029071,neutral
1029068,negative
1029067,negative
1029066,negative
1029064,negative
1029060,positive
1029057,negative
1029052,neutral
1029049,negative
1029045,negative
1029044,neutral
1029042,positive
1029040,positive
1029038,neutral
1029035,positive
1029034,negative
1029032,neutral
1029031,negative
1029024,neutral
1029022,negative
1029020,positive
1029018,negative
1029014,negative
1029011,negative
1029009,negative
1029007,negative
1029005,neutral
1029002,negative
1028999,negative
1028983,positive
1028979,negative
1028974,neutral
1028968,positive
1028965,neutral
1028961,negative
1028958,neutral
1028957,positive
1028954,neutral
1028952,negative
1028950,neutral
1028945,positive
1028943,neutral
1028939,neutral
1028936,neutral
1028934,neutral
1028925,neutral
1028922,positive
1028921,neutral
1028918,negative
1028916,neutral
1028914,neutral
1028912,negative
1028910,negative
1028908,neutral
1028905,negative
1028903,negative
1028900,neutral
1028897,negative
1028892,neutral
1028890,negative
1028888,neutral
1028885,negative
1028881,neutral
1028880,neutral
1028879,negative
1028875,neutral
1028872,negative
1028870,neutral
1028856,negative
1028854,neutral
1028852,negative
1028848,positive
1028845,negative
1028843,positive
1028840,neutral
1028839,neutral
1028837,negative
1028832,negative
1028816,negative
1028809,negative
1028807,negative
1028804,positive
1028801,positive
1028795,negative
1028791,negative
1028788,negative
1028787,negative
1028784,neutral
1028780,positive
1028777,neutral
1028773,neutral
1028770,negative
1028764,neutral
1028760,neutral
1028758,positive
1028756,neutral
1028744,negative
1028740,negative
1028736,neutral
1028727,neutral
1028724,negative
1028722,negative
1028719,negative
1028718,positive
1028716,negative
1028715,neutral
1028708,positive
1028706,positive
1028704,negative
1028700,negative
1028698,negative
1028695,neutral
1028692,positive
1028691,negative
1028687,negative
1028686,negative
1028684,neutral
1028680,negative
1028678,negative
1028677,positive
1028674,negative
1028669,neutral
1028667,neutral
1028664,positive
1028662,neutral
1028661,neutral
1028659,negative
1028649,negative
1028645,negative
1028642,negative
1028639,negative
1028634,negative
1028632,negative
1028630,negative
1028626,negative
1028625,neutral
1028623,negative
1028622,neutral
1028620,negative
1028618,positive
1028614,positive
1028612,neutral
1028611,neutral
1028610,negative
1028609,negative
1028605,positive
1028603,positive
1028602,neutral
1028600,negative
1028599,negative
1028598,negative
1028597,negative
1028594,negative
1028592,neutral
1028589,negative
1028586,negative
1028584,negative
1028583,neutral
1028581,negative
1028579,negative
1028577,negative
1028574,positive
1028571,negative
1028569,negative
1028565,negative
1028564,neutral
1028560,neutral
1028558,negative
1028555,positive
1028550,negative
1028548,negative
1028545,negative
1028540,negative
1028538,negative
1028537,negative
1028521,negative
1028519,neutral
1028517,neutral
1028515,neutral
1028514,neutral
1028509,negative
1028505,negative
1028504,neutral
1028501,neutral
1028498,neutral
1028496,negative
1028493,neutral
1028490,neutral
1028488,negative
1028484,positive
1028480,negative
1028477,neutral
1028476,neutral
1028473,positive
1028471,neutral
1028470,neutral
1028465,negative
1028462,neutral
1028458,negative
1028454,negative
1028449,positive
1028445,negative
1028441,negative
1028436,negative
1028434,negative
1028433,positive
1028431,neutral
1028428,neutral
1028427,neutral
1028425,positive
1028422,neutral
1028420,neutral
1028418,negative
1028416,negative
1028414,neutral
1028413,negative
1028412,neutral
1028411,negative
1028407,negative
1028404,neutral
1028400,negative
1028398,neutral
1028392,neutral
1028389,positive
1028388,negative
1028364,neutral
1028362,neutral
1028361,neutral
1028357,positive
1028352,negative
1028347,negative
1028342,negative
1028339,neutral
1028338,neutral
1028335,positive
1028334,neutral
1028333,negative
1028328,negative
1028326,positive
1028325,neutral
1028324,negative
1028323,negative
1028319,positive
1028317,neutral
1028316,positive
1028314,negative
1028313,neutral
1028310,positive
1028308,neutral
1028306,neutral
1028305,negative
1028302,negative
1028300,positive
1028296,positive
1028291,positive
1028290,positive
1028289,neutral
1028287,neutral
1028285,neutral
1028283,negative
1028280,negative
1028279,negative
1028278,neutral
1028274,negative
1028272,neutral
1028270,negative
1028268,negative
1028267,neutral
1028265,neutral
1028255,neutral
1028253,negative
1028250,neutral
1028248,negative
1028240,positive
1028239,neutral
1028238,positive
1028235,negative
1028234,negative
1028232,negative
1028230,positive
1028228,negative
1028225,neutral
1028222,negative
1028219,negative
1028217,negative
1028216,neutral
1028214,neutral
1028212,neutral
1028211,neutral
1028208,neutral
1028205,negative
1028202,positive
1028199,positive
1028196,negative
1028193,negative
1028189,neutral
1028187,negative
1028185,negative
1028184,negative
1028180,negative
1028179,negative
1028175,negative
1028173,neutral
1028170,neutral
1028168,negative
1028165,negative
1028162,positive
1028161,neutral
1028157,negative
1028155,neutral
1028153,neutral
1028151,negative
1028148,neutral
1028147,neutral
1028142,negative
1028136,positive
1028133,negative
1028130,negative
1028128,negative
1028124,positive
1028120,negative
1028103,neutral
1028101,negative
1028098,neutral
1028097,neutral
1028093,neutral
1028089,neutral
1028087,neutral
1028083,negative
1028082,neutral
1028080,negative
1028079,neutral
1028075,positive
1028074,neutral
1028070,negative
1028066,neutral
1028061,neutral
1028059,negative
1028057,neutral
1028055,neutral
1028053,negative
1028050,neutral
1028048,negative
1028047,neutral
1028043,neutral
1028041,negative
1028037,negative
1028032,neutral
1028027,neutral
1028023,negative
1028021,positive
1028018,negative
1028017,neutral
1028015,neutral
1028012,negative
1028008,negative
1028006,neutral
1028003,neutral
1028001,positive
1027995,negative
1027993,neutral
1027984,neutral
1027981,negative
1027976,negative
1027975,negative
1027973,neutral
1027971,positive
1027970,negative
1027952,neutral
1027949,neutral
1027945,negative
1027941,negative
1027937,positive
1027935,negative
1027932,neutral
1027926,neutral
1027925,negative
1027919,negative
1027917,negative
1027914,positive
1027910,neutral
1027908,negative
1027904,neutral
1027899,neutral
1027897,neutral
1027895,neutral
1027891,negative
1027890,negative
1027885,neutral
1027884,negative
1027882,neutral
1027878,neutral
1027877,neutral
1027872,negative
1027870,negative
1027869,positive
1027865,positive
1027863,neutral
1027859,negative
1027857,negative
1027856,neutral
1027849,negative
1027848,positive
1027845,negative
1027843,negative
1027841,negative
1027839,neutral
1027836,positive
1027834,negative
1027830,negative
1027826,neutral
1027825,neutral
1027822,neutral
1027819,negative
1027817,neutral
1027814,negative
1027800,neutral
1027797,positive
1027796,negative
1027795,neutral
1027794,neutral
1027791,neutral
1027790,negative
1027786,neutral
1027784,negative
1027779,negative
1027778,neutral
1027773,neutral
1027772,neutral
1027759,positive
1027757,neutral
1027756,negative
1027753,neutral
1027752,neutral
1027749,negative
1027748,negative
1027745,negative
1027742,positive
1027737,neutral
1027735,neutral
1027731,negative
1027729,negative
1027726,neutral
1027719,positive
1027715,negative
1027709,negative
1027705,negative
1027701,negative
1027697,neutral
1027696,negative
1027693,negative
1027686,negative
1027684,neutral
1027683,neutral
1027679,negative
1027677,neutral
1027675,neutral
1027673,positive
1027669,positive
1027667,neutral
1027663,positive
1027660,negative
1027659,negative
1027652,negative
1027651,negative
1027632,negative
1027631,negative
1027628,negative
1027624,negative
1027622,negative
1027620,neutral
1027615,neutral
1027614,negative
1027613,neutral
1027610,negative
1027608,negative
1027606,negative
1027605,negative
1027602,negative
1027601,neutral
1027596,neutral
1027593,neutral
1027592,neutral
1027591,positive
1027590,neutral
1027588,neutral
1027585,negative
1027582,neutral
1027579,negative
1027577,positive
1027575,negative
1027573,negative
1027571,neutral
1027570,neutral
1027568,neutral
1027565,positive
1027561,negative
1027559,negative
1027555,neutral
1027552,positive
1027549,neutral
1027544,negative
1027543,negative
1027541,negative
1027539,negative
1027534,positive
1027531,neutral
1027529,negative
1027527,negative
1027524,neutral
1027521,negative
1027519,negative
1027508,negative
1027505,neutral
1027503,negative
1027499,neutral
1027493,negative
1027489,neutral
1027482,neutral
1027480,neutral
1027479,neutral
1027478,neutral
1027476,negative
1027475,negative
1027472,negative
1027465,positive
1027463,neutral
1027460,negative
1027458,neutral
1027457,positive
1027456,neutral
1027453,positive
1027452,negative
1027449,negative
1027448,negative
1027444,neutral
1027442,neutral
1027436,neutral
1027434,positive
1027432,neutral
1027428,neutral
1027426,positive
1027424,neutral
1027422,neutral
1027418,negative
1027417,neutral
1027413,negative
1027410,negative
1027406,negative
1027403,positive
1027401,negative
1027399,positive
1027398,negative
1027395,neutral
1027391,negative
1027388,positive
1027386,negative
1027382,positive
1027381,neutral
1027379,neutral
1027375,negative
1027359,positive
1027357,negative
1027355,negative
1027351,positive
1027348,negative
1027347,negative
1027345,neutral
1027344,neutral
1027339,positive
1027336,neutral
1027335,neutral
1027331,positive
1027329,neutral
1027324,negative
1027322,neutral
1027321,negative
1027320,negative
1027316,positive
1027311,negative
1027308,neutral
1027304,negative
1027302,neutral
1027301,negative
1027299,positive
1027296,neutral
1027294,negative
1027290,neutral
1027287,neutral
1027285,positive
1027279,neutral
1027277,neutral
1027274,neutral
1027270,neutral
1027265,negative
1027261,neutral
1027260,positive
1027258,neutral
1027254,negative
1027252,neutral
1027247,neutral
1027240,positive
1027235,neutral
1027231,negative
1027227,negative
1027225,neutral
1027222,negative
1027203,negative
1027198,negative
1027196,neutral
1027191,neutral
1027190,neutral
1027187,neutral
1027185,positive
1027184,negative
1027183,neutral
1027180,negative
1027178,positive
1027175,negative
1027171,negative
1027169,negative
1027167,negative
1027165,neutral
1027164,negative
1027162,negative
1027158,neutral
1027155,neutral
1027149,positive
1027145,negative
1027140,negative
1027132,negative
1027122,negative
1027121,negative
1027119,neutral
1027111,negative
1027108,negative
1027105,neutral
1027103,negative
1027100,positive
1027097,neutral
1027092,neutral
1027089,neutral
1027086,neutral
1027083,negative
1027082,negative
1027071,negative
1027069,negative
1027066,negative
1027063,negative
1027060,negative
1027059,positive
1027053,neutral
1027052,positive
1027051,negative
1027024,neutral
1027022,negative
1027018,positive
1027017,negative
1027015,negative
1027008,neutral
1027004,negative
1027002,neutral
1026996,negative
1026995,negative
1026992,negative
1026991,negative
1026983,neutral
1026982,negative
1026980,negative
1026978,neutral
1026975,negative
1026974,neutral
1026970,positive
1026969,negative
1026962,positive
1026960,neutral
1026959,negative
1026957,negative
1026954,negative
1026953,neutral
1026950,negative
1026948,negative
1026946,negative
1026941,neutral
1026939,neutral
1026937,positive
1026936,neutral
1026930,negative
1026928,positive
1026926,neutral
1026923,positive
1026922,negative
1026920,neutral
1026919,negative
1026915,neutral
1026914,negative
1026910,neutral
1026908,neutral
1026906,neutral
1026903,negative
1026895,neutral
1026893,negative
1026870,negative
1026867,neutral
1026863,negative
1026860,neutral
1026857,negative
1026853,negative
1026852,neutral
1026846,negative
1026845,neutral
1026838,negative
1026837,negative
1026836,neutral
1026834,positive
1026830,neutral
1026829,negative
1026826,neutral
1026824,negative
1026822,positive
1026820,negative
1026818,neutral
1026815,neutral
1026814,negative
1026810,neutral
1026808,negative
1026805,negative
1026803,neutral
1026801,neutral
1026800,neutral
1026797,positive
1026794,positive
1026791,neutral
1026790,neutral
1026788,negative
1026785,positive
1026782,negative
1026779,negative
1026774,negative
1026771,negative
1026770,negative
1026769,negative
1026768,negative
1026765,positive
1026763,neutral
1026760,neutral
1026759,positive
1026757,negative
1026755,negative
1026752,neutral
1026738,neutral
1026736,neutral
1026734,neutral
1026733,neutral
1026729,negative
1026728,neutral
1026726,neutral
1026721,negative
1026720,negative
1026717,negative
1026715,positive
1026710,negative
1026707,neutral
1026706,positive
1026704,negative
1026700,negative
1026699,neutral
1026698,neutral
1026693,neutral
1026688,neutral
1026687,neutral
1026686,neutral
1026684,neutral
1026683,neutral
1026680,positive
1026677,negative
1026674,neutral
1026673,neutral
1026672,negative
1026667,neutral
1026665,negative
1026663,negative
1026662,negative
1026661,negative
1026655,negative
1026650,neutral
1026648,negative
1026646,positive
1026644,negative
1026643,neutral
1026641,negative
1026639,neutral
1026635,negative
1026633,negative
1026632,negative
1026628,neutral
1026626,positive
1026624,positive
1026620,negative
1026610,positive
1026607,negative
1026604,neutral
1026602,negative
1026601,neutral
1026597,negative
1026592,negative
1026589,neutral
1026588,positive
1026583,neutral
1026582,negative
1026578,negative
1026573,neutral
1026569,negative
1026565,negative
1026560,neutral
1026557,neutral
1026556,negative
1026555,negative
1026551,negative
1026543,negative
1026539,negative
1026537,negative
1026536,neutral
1026533,negative
1026532,neutral
1026529,negative
1026527,negative
1026522,negative
1026519,neutral
1026517,negative
1026514,negative
1026513,negative
1026511,negative
1026510,negative
1026509,positive
1026508,negative
1026501,negative
1026497,negative
1026496,neutral
1026495,positive
1026494,negative
1026492,neutral
1026489,neutral
1026487,negative
1026484,positive
1026481,positive
